Txn_ID,User_ID,Tran_Source,Create_Date,Txn_Amount,From_Account,To_Account,Resp_Code,Tracer_No,Txn_Type,Particulars,Remarks,Device,IP_Address,Country,city_name,Latitude,Longitude
TXN5058907144,U10321,POS,2025-11-30 13:07:01.017114,4684.84,AC7442470348,AC7229765342,0,225098,Fund_Transfer,Transfer to {{BEN}},Successful,iOS,192.168.234.183,Bangladesh,Dhaka,23.8103,90.4125
TXN3084494298,U10321,POS,2025-12-03 07:40:19.239598,1545.57,AC8915478867,AC8217154641,12,312924,Fund_Transfer,Transfer to {{BEN}},Invalid txn,Android,192.168.19.220,Bangladesh,Barishal,22.701,90.3535
TXN1244731184,U10322,POS,2025-12-17 14:44:13.597091,1951.62,AC3158920548,AC2825281753,12,464464,Bill_Payment,Electricity Bill,Invalid txn,ATM,192.168.25.3,Bangladesh,Dhaka,23.8103,90.4125
TXN2980344793,U10322,Internet,2025-12-19 11:32:23.518522,15102.95,AC4352069001,AC7936187590,0,642362,Fund_Transfer,Transfer to {{BEN}},Successful,Web,192.168.142.135,Bangladesh,Dhaka,23.8103,90.4125
TXN9446833562,U10322,MobileApp,2025-12-24 19:38:49.363692,9512.9,AC1934069031,AC4361753154,12,331956,Fund_Transfer,Transfer to {{BEN}},Invalid txn,iOS,192.168.244.245,Bangladesh,Khulna,22.8456,89.5403
TXN2261622159,U10322,ATM,2025-12-28 11:57:56.616361,4791.36,AC1222553436,AC8127616105,12,404721,Bill_Payment,Electricity Bill,Invalid txn,Android,192.168.51.57,Bangladesh,Rangpur,25.7439,89.2752
TXN2450700349,U10323,MobileApp,2025-12-15 12:35:06.779593,3823.39,AC9745626228,AC4195008655,12,324821,Fund_Transfer,Transfer to {{BEN}},Invalid txn,Android,192.168.209.99,Bangladesh,Jessore,23.171,89.2024
TXN8762464336,U10323,ATM,2025-12-26 09:36:46.128333,16682.53,AC4212025363,AC8651970462,0,163246,Refund,Refund to {{USER}},Successful,POS,192.168.180.32,Bangladesh,Dhaka,23.8103,90.4125
TXN5983496585,U10324,POS,2025-12-08 17:46:48.787304,2251.67,AC4947205179,AC3294579295,0,431961,Cash_Withdrawal,ATM Cash Withdrawal,Successful,Android,192.168.200.116,Bangladesh,Feni,23.014,91.4
TXN6338793673,U10325,ATM,2025-11-30 17:44:07.847952,16561.94,AC3765559799,AC2526507627,0,169658,Fund_Transfer,Transfer to {{BEN}},Successful,iOS,192.168.13.202,Bangladesh,Chattogram,22.3569,91.7832
TXN7149723406,U10325,MobileApp,2025-12-12 08:43:48.706130,2951.37,AC1753993937,AC9842511501,0,733493,Merchant_Payment,POS Purchase,Successful,Web,192.168.245.165,Bangladesh,Dhaka,23.8103,90.4125
TXN4914216503,U10326,POS,2025-11-30 18:18:43.545516,1331.52,AC3360632792,AC2719564581,12,622303,Fund_Transfer,Transfer to {{BEN}},Invalid txn,Android,192.168.37.7,Bangladesh,Noakhali,22.8167,91.1
TXN8647334575,U10326,MobileApp,2025-12-07 10:04:36.196202,527.84,AC8119118298,AC9740745465,0,231448,Bill_Payment,Electricity Bill,Successful,Android,192.168.58.248,Bangladesh,Chattogram,22.3569,91.7832
TXN6408126323,U10326,POS,2025-12-14 17:22:10.407683,418.91,AC1811415317,AC1946043084,0,407791,Bill_Payment,Electricity Bill,Successful,POS,192.168.175.47,Bangladesh,Dhaka,23.8103,90.4125
TXN7115064399,U10326,Internet,2025-12-17 08:42:26.944529,44054.26,AC5754168349,AC4083395916,0,505466,Cash_Withdrawal,ATM Cash Withdrawal,Successful,Android,192.168.118.218,Bangladesh,Chattogram,22.3569,91.7832
TXN1283260753,U10326,MobileApp,2025-12-29 15:39:18.619233,9995.68,AC7575642094,AC3932634448,0,260100,Cash_Withdrawal,ATM Cash Withdrawal,Successful,Android,192.168.101.122,Bangladesh,Dhaka,23.8103,90.4125
TXN3074730978,U10327,MobileApp,2025-12-08 02:42:16.470634,6435.13,AC6437658152,AC3908163186,0,304339,Bill_Payment,Electricity Bill,Successful,Android,192.168.147.51,Bangladesh,Dhaka,23.8103,90.4125
TXN8083780578,U10327,POS,2025-12-08 12:11:57.346790,3238.76,AC6098696311,AC7620095703,0,385294,Fund_Transfer,Transfer to {{BEN}},Successful,ATM,192.168.81.208,Bangladesh,Jessore,23.171,89.2024
TXN3034210317,U10329,MobileApp,2025-12-21 10:17:50.725657,5635.86,AC4658958659,AC1155546285,0,352236,Cash_Withdrawal,ATM Cash Withdrawal,Successful,Android,192.168.155.126,Bangladesh,Dhaka,23.8103,90.4125
TXN6382428912,U10329,POS,2025-12-24 21:34:02.723989,6088.59,AC6545787976,AC9039891888,12,822508,Bill_Payment,Electricity Bill,Invalid txn,Android,192.168.39.179,Bangladesh,Others,23.5,90.5
TXN7996657345,U10329,Internet,2025-12-29 20:30:36.565053,8157.96,AC1050228866,AC4147918275,0,208695,Fund_Transfer,Transfer to {{BEN}},Successful,ATM,192.168.130.178,Bangladesh,Barishal,22.701,90.3535
TXN5697627539,U10329,Internet,2025-12-30 22:12:35.940688,41182.45,AC5467922359,AC8981341942,0,205391,Fund_Transfer,Transfer to {{BEN}},Successful,Android,192.168.174.31,Bangladesh,Chattogram,22.3569,91.7832
TXN4818794800,U10330,Internet,2025-12-04 10:26:56.996159,11816.04,AC9671086419,AC9700312708,0,274187,Fund_Transfer,Transfer to {{BEN}},Successful,iOS,192.168.86.246,Bangladesh,Kumilla,,
TXN7021695462,U10330,POS,2025-12-06 15:54:36.185533,2527.87,AC2110140936,AC2577488154,0,266181,Merchant_Payment,POS Purchase,Successful,iOS,192.168.19.74,Bangladesh,Barishal,22.701,90.3535
TXN1284884066,U10330,Internet,2025-12-15 12:19:37.677850,9689.4,AC4854309465,AC5592845013,0,184378,Fund_Transfer,Transfer to {{BEN}},Successful,Android,192.168.107.227,Bangladesh,Chattogram,22.3569,91.7832
TXN9739882584,U10330,ATM,2025-12-15 17:36:31.773714,4710.53,AC4487622298,AC8446018167,12,368069,Fund_Transfer,Transfer to {{BEN}},Invalid txn,iOS,192.168.166.200,Bangladesh,Dhaka,23.8103,90.4125
TXN2865212774,U10330,ATM,2025-12-23 19:04:04.808741,9382.33,AC7340898654,AC4774517256,12,212636,Bill_Payment,Electricity Bill,Invalid txn,Android,192.168.195.232,Bangladesh,Dhaka,23.8103,90.4125
TXN4590614702,U10330,MobileApp,2025-12-27 16:00:40.520391,3841.58,AC8708440562,AC1308330167,12,967947,Bill_Payment,Electricity Bill,Invalid txn,Android,192.168.3.167,Bangladesh,Dhaka,23.8103,90.4125
TXN2633488181,U10331,Internet,2025-12-01 12:58:27.299882,8642.97,AC2709509132,AC7787428972,0,460639,Fund_Transfer,Transfer to {{BEN}},Successful,iOS,192.168.131.207,Bangladesh,Others,23.5,90.5
TXN9133332343,U10331,POS,2025-12-08 18:53:43.892043,3486.87,AC6764994188,AC3086789694,0,332548,Bill_Payment,Electricity Bill,Successful,POS,192.168.214.132,Bangladesh,Chattogram,22.3569,91.7832
TXN9107455089,U10332,ATM,2025-12-10 21:02:54.875009,5860.0,AC9408786871,AC8271650755,0,155179,Cash_Withdrawal,ATM Cash Withdrawal,Successful,ATM,192.168.245.227,Bangladesh,Khulna,22.8456,89.5403
TXN9772894797,U10332,MobileApp,2025-12-11 17:59:25.149824,8816.01,AC8263193908,AC4082402977,0,116788,Bill_Payment,Electricity Bill,Successful,POS,192.168.219.150,Bangladesh,Gazipur,23.999,90.42
TXN8337891057,U10332,ATM,2025-12-21 12:07:11.981991,4770.74,AC9642025131,AC7349555007,0,935041,Fund_Transfer,Transfer to {{BEN}},Successful,Web,192.168.35.66,Bangladesh,Kumilla,,
TXN2334896443,U10333,POS,2025-11-30 16:51:59.963422,5430.84,AC9847503680,AC5539789079,0,704446,Refund,Refund to {{USER}},Successful,iOS,192.168.170.52,Bangladesh,Chattogram,22.3569,91.7832
TXN8231389700,U10333,MobileApp,2025-12-01 12:32:28.248205,8889.18,AC2210689394,AC7228187633,0,226975,Refund,Refund to {{USER}},Successful,ATM,192.168.2.99,Bangladesh,Dhaka,23.8103,90.4125
TXN3481417011,U10333,Internet,2025-12-13 10:27:39.611852,19160.03,AC2084492205,AC1816087629,0,372781,Fund_Transfer,Transfer to {{BEN}},Successful,Web,192.168.246.202,Bangladesh,Chattogram,22.3569,91.7832
TXN8929848566,U10333,Internet,2025-12-26 15:27:39.770869,7329.14,AC8965776788,AC9550173639,12,431953,Merchant_Payment,POS Purchase,Invalid txn,iOS,192.168.211.159,Bangladesh,Dhaka,23.8103,90.4125
TXN7699242611,U10333,ATM,2025-12-27 13:54:47.726771,9117.28,AC9134542830,AC7616835820,12,781332,Merchant_Payment,POS Purchase,Invalid txn,Android,192.168.164.166,Bangladesh,Noakhali,22.8167,91.1
TXN4430156292,U10334,ATM,2025-12-05 11:59:40.409328,6481.76,AC2702214974,AC1120560266,12,536571,Bill_Payment,Electricity Bill,Invalid txn,Web,192.168.130.228,Bangladesh,Barishal,22.701,90.3535
TXN1708785468,U10334,MobileApp,2025-12-24 00:23:09.040320,5868.56,AC3874595374,AC5721219117,0,416438,Bill_Payment,Electricity Bill,Successful,Android,192.168.76.87,Bangladesh,Noakhali,22.8167,91.1
TXN7248447583,U10335,MobileApp,2025-12-05 22:45:15.813119,13571.13,AC7279932273,AC3734211823,0,966442,Bill_Payment,Electricity Bill,Successful,iOS,192.168.70.244,Bangladesh,Sylhet,24.8949,91.8687
TXN3721161346,U10335,Internet,2025-12-10 10:22:23.887095,4775.99,AC6790416822,AC5512923703,0,121828,Bill_Payment,Electricity Bill,Successful,Android,192.168.26.176,Bangladesh,Rajshahi,24.3636,88.6241
TXN2517184902,U10335,Internet,2025-12-23 09:40:27.861714,23036.34,AC5426769370,AC6904219763,0,683029,Cash_Withdrawal,ATM Cash Withdrawal,Successful,iOS,192.168.237.53,Bangladesh,Barishal,22.701,90.3535
TXN9055210359,U10336,MobileApp,2025-12-12 18:43:12.600772,2390.21,AC2801814022,AC9197343478,0,807894,Fund_Transfer,Transfer to {{BEN}},Successful,Android,192.168.38.18,Bangladesh,Dhaka,23.8103,90.4125
TXN3731670938,U10336,Internet,2025-12-14 17:46:48.627278,4231.75,AC9316890777,AC1666106873,0,397002,Bill_Payment,Electricity Bill,Successful,ATM,192.168.226.162,Bangladesh,Others,23.5,90.5
TXN3823190877,U10336,MobileApp,2025-12-14 21:35:34.031802,8725.56,AC6891969132,AC5645172153,0,493240,Merchant_Payment,POS Purchase,Successful,POS,192.168.233.189,Bangladesh,Rangpur,25.7439,89.2752
TXN8987957350,U10336,MobileApp,2025-12-29 10:31:51.365031,7191.46,AC7985050274,AC2044852380,12,231008,Bill_Payment,Electricity Bill,Invalid txn,POS,192.168.10.7,Bangladesh,Chattogram,22.3569,91.7832
TXN3170549565,U10336,Internet,2025-12-30 08:42:21.886538,4422.52,AC5619518784,AC9960382968,0,855001,Bill_Payment,Electricity Bill,Successful,iOS,192.168.226.128,Bangladesh,Dhaka,23.8103,90.4125
TXN1502891270,U10336,Internet,2025-12-30 09:07:39.172280,23726.82,AC5187993696,AC4371915835,12,570960,Merchant_Payment,POS Purchase,Invalid txn,iOS,192.168.224.141,Bangladesh,Sylhet,24.8949,91.8687
TXN1240573061,U10337,MobileApp,2025-12-01 13:00:27.602839,5659.91,AC6305567901,AC5679454748,0,442402,Fund_Transfer,Transfer to {{BEN}},Successful,iOS,192.168.34.132,Bangladesh,Rajshahi,24.3636,88.6241
TXN8813998243,U10337,MobileApp,2025-12-03 15:41:54.976930,14556.89,AC1453606526,AC1525410849,12,747364,Merchant_Payment,POS Purchase,Invalid txn,iOS,192.168.143.192,Bangladesh,Chattogram,22.3569,91.7832
TXN6253726511,U10337,ATM,2025-12-18 10:29:15.889638,5234.82,AC2951697017,AC3235671810,0,631720,Refund,Refund to {{USER}},Successful,Android,192.168.57.115,Bangladesh,Kustia,,
TXN6142074390,U10337,MobileApp,2025-12-26 18:57:40.609339,1633.31,AC1637359866,AC4050985731,0,773865,Bill_Payment,Electricity Bill,Successful,Android,192.168.246.169,Bangladesh,Dhaka,23.8103,90.4125
TXN5755299433,U10338,POS,2025-12-01 21:47:07.634279,2634.59,AC5793671951,AC2153995581,12,645561,Cash_Withdrawal,ATM Cash Withdrawal,Invalid txn,Android,192.168.173.254,Bangladesh,Dhaka,23.8103,90.4125
TXN9314693870,U10338,ATM,2025-12-03 16:14:34.592984,2781.11,AC7394884697,AC7665171936,0,331336,Bill_Payment,Electricity Bill,Successful,Android,192.168.195.7,Bangladesh,Barishal,22.701,90.3535
TXN2515086203,U10338,MobileApp,2025-12-06 11:06:41.834323,1472.02,AC5141601490,AC9185669516,0,706415,Fund_Transfer,Transfer to {{BEN}},Successful,Web,192.168.37.53,Bangladesh,Chattogram,22.3569,91.7832
TXN8365784862,U10338,ATM,2025-12-07 17:15:41.620335,7192.79,AC7011612143,AC6398548977,0,167224,Fund_Transfer,Transfer to {{BEN}},Successful,Android,192.168.153.18,Bangladesh,Dhaka,23.8103,90.4125
TXN9681964905,U10338,Internet,2025-12-13 23:53:25.069804,2141.74,AC2726436959,AC6472688612,0,866366,Fund_Transfer,Transfer to {{BEN}},Successful,Android,192.168.20.216,Bangladesh,Sylhet,24.8949,91.8687
TXN9851379310,U10338,MobileApp,2025-12-17 07:53:10.615190,5302.17,AC3938481582,AC7001715396,0,142447,Bill_Payment,Electricity Bill,Successful,ATM,192.168.49.67,Bangladesh,Kustia,,
TXN4612394801,U10338,Internet,2025-12-19 12:52:33.507991,7329.25,AC6646351644,AC5624620999,0,875325,Fund_Transfer,Transfer to {{BEN}},Successful,Web,192.168.235.213,Bangladesh,Dhaka,23.8103,90.4125
TXN7230909894,U10338,Internet,2025-12-28 13:08:47.939758,19532.23,AC1058975962,AC1389864437,0,905207,Cash_Withdrawal,ATM Cash Withdrawal,Successful,Web,192.168.115.130,Bangladesh,Khulna,22.8456,89.5403
TXN4120503301,U10339,ATM,2025-12-03 17:36:36.833634,3681.34,AC9660358717,AC3245009661,0,809037,Bill_Payment,Electricity Bill,Successful,POS,192.168.183.159,Bangladesh,Bogra,24.85,89.37
TXN6755217657,U10339,ATM,2025-12-10 11:03:49.122026,11933.73,AC9200434341,AC7092420538,0,298939,Merchant_Payment,POS Purchase,Successful,iOS,192.168.108.192,Bangladesh,Rangpur,25.7439,89.2752
TXN7950657579,U10340,MobileApp,2025-12-02 10:38:22.906620,5986.29,AC2065834289,AC2159506919,0,592462,Bill_Payment,Electricity Bill,Successful,Android,192.168.71.193,Bangladesh,Bogra,24.85,89.37
TXN6457351286,U10341,POS,2025-12-11 17:35:05.224105,4125.22,AC4384248713,AC6246728057,0,588312,Fund_Transfer,Transfer to {{BEN}},Successful,Web,192.168.179.162,Bangladesh,Chattogram,22.3569,91.7832
TXN1038718345,U10342,MobileApp,2025-12-02 12:14:00.880270,2343.45,AC7758969114,AC7917076085,0,865522,Merchant_Payment,POS Purchase,Successful,iOS,192.168.82.233,Bangladesh,Sylhet,24.8949,91.8687
TXN5126694362,U10342,MobileApp,2025-12-19 14:55:30.204479,1043.76,AC3539137413,AC8803343121,12,172626,Bill_Payment,Electricity Bill,Invalid txn,iOS,192.168.232.247,Bangladesh,Khulna,22.8456,89.5403
TXN6777638499,U10342,MobileApp,2025-12-30 19:34:08.071280,3682.89,AC7084908711,AC3732867401,12,886908,Cash_Withdrawal,ATM Cash Withdrawal,Invalid txn,Android,192.168.117.166,Bangladesh,Dhaka,23.8103,90.4125
TXN7639557322,U10343,POS,2025-12-06 22:57:55.992491,1287.61,AC1447698390,AC6684537991,0,369565,Refund,Refund to {{USER}},Successful,POS,192.168.252.64,Bangladesh,Dhaka,23.8103,90.4125
TXN4080698326,U10344,MobileApp,2025-12-13 11:18:38.417956,4681.36,AC1184997129,AC8774118729,0,438702,Merchant_Payment,POS Purchase,Successful,Android,192.168.57.16,Bangladesh,Khulna,22.8456,89.5403
TXN3291032301,U10345,ATM,2025-11-30 19:56:53.254675,7734.2,AC3006813993,AC2936322733,0,830525,Fund_Transfer,Transfer to {{BEN}},Successful,Android,192.168.6.145,Bangladesh,Dhaka,23.8103,90.4125
TXN3607457266,U10345,MobileApp,2025-12-30 13:02:46.310478,5722.08,AC3860001869,AC3466298245,0,961907,Fund_Transfer,Transfer to {{BEN}},Successful,iOS,192.168.78.62,Bangladesh,Dhaka,23.8103,90.4125
TXN9158552852,U10346,MobileApp,2025-12-08 16:45:00.109695,503.97,AC7750376316,AC3533110268,0,410702,Bill_Payment,Electricity Bill,Successful,iOS,192.168.119.161,Bangladesh,Dhaka,23.8103,90.4125
TXN1045155553,U10346,ATM,2025-12-17 12:42:29.058540,4944.9,AC3153089215,AC8501803619,0,490598,Fund_Transfer,Transfer to {{BEN}},Successful,Web,192.168.171.186,Bangladesh,Kustia,,
TXN7880415082,U10347,Internet,2025-12-07 19:57:15.681061,8671.19,AC2008749788,AC6876933233,0,503351,Fund_Transfer,Transfer to {{BEN}},Successful,Android,192.168.229.95,Bangladesh,Gazipur,23.999,90.42
TXN3037554909,U10347,ATM,2025-12-15 04:37:03.238600,13514.22,AC5448250141,AC6796558334,0,751407,Refund,Refund to {{USER}},Successful,Web,192.168.106.148,Bangladesh,Jessore,23.171,89.2024
TXN1750068634,U10348,ATM,2025-12-22 11:27:02.447807,10251.41,AC4483191005,AC8923605384,0,264681,Merchant_Payment,POS Purchase,Successful,Android,192.168.175.113,Bangladesh,Barishal,22.701,90.3535
TXN1333080818,U10350,ATM,2025-12-22 21:14:40.594186,8951.1,AC2433968382,AC2579174979,0,329903,Fund_Transfer,Transfer to {{BEN}},Successful,Web,192.168.50.103,Bangladesh,Dhaka,23.8103,90.4125
TXN9882401138,U10351,MobileApp,2025-12-11 13:26:59.819193,2017.51,AC8654189877,AC2427259518,12,140963,Refund,Refund to {{USER}},Invalid txn,Android,192.168.101.153,Bangladesh,Sylhet,24.8949,91.8687
TXN2085331865,U10351,POS,2025-12-24 08:30:57.145304,2061.73,AC6689659939,AC9238087911,0,100084,Cash_Withdrawal,ATM Cash Withdrawal,Successful,Android,192.168.59.133,Bangladesh,Others,23.5,90.5
TXN6696733033,U10352,MobileApp,2025-12-03 19:44:10.074846,5817.78,AC5242218927,AC2542876248,12,857136,Merchant_Payment,POS Purchase,Invalid txn,Android,192.168.99.234,Bangladesh,Barishal,22.701,90.3535
TXN8543834644,U10352,MobileApp,2025-12-20 19:55:18.139205,2762.53,AC2594416521,AC8949405392,12,208563,Fund_Transfer,Transfer to {{BEN}},Invalid txn,Android,192.168.109.208,Bangladesh,Noakhali,22.8167,91.1
TXN5773453066,U10353,Internet,2025-12-02 13:48:19.507404,26469.08,AC6296194167,AC3093511247,12,674821,Fund_Transfer,Transfer to {{BEN}},Invalid txn,Android,192.168.247.230,Bangladesh,Jessore,23.171,89.2024
TXN3303210264,U10353,Internet,2025-12-14 15:10:25.060487,6873.94,AC4968451921,AC4964328542,0,114182,Bill_Payment,Electricity Bill,Successful,ATM,192.168.167.214,Bangladesh,Barishal,22.701,90.3535
TXN3834092931,U10353,Internet,2025-12-23 19:07:11.526909,8043.77,AC4530680863,AC6639331231,0,954095,Fund_Transfer,Transfer to {{BEN}},Successful,iOS,192.168.6.66,Bangladesh,Others,23.5,90.5
TXN4007852786,U10353,Internet,2025-12-26 09:21:19.768030,28027.77,AC4071460587,AC9954436756,0,694180,Bill_Payment,Electricity Bill,Successful,Android,192.168.36.140,Bangladesh,Sylhet,24.8949,91.8687
TXN9562481513,U10353,MobileApp,2025-12-28 14:50:00.349909,1628.27,AC8668901870,AC5078645219,0,158389,Fund_Transfer,Transfer to {{BEN}},Successful,iOS,192.168.159.131,Bangladesh,Chattogram,22.3569,91.7832
TXN1124766909,U10354,ATM,2025-11-30 10:21:29.417281,4911.09,AC8305388359,AC3476812680,0,397069,Fund_Transfer,Transfer to {{BEN}},Successful,iOS,192.168.238.139,Bangladesh,Barishal,22.701,90.3535
TXN4271452067,U10354,ATM,2025-12-27 16:30:35.245926,11039.96,AC9102465661,AC1244569403,0,512569,Bill_Payment,Electricity Bill,Successful,Web,192.168.159.31,Bangladesh,Barishal,22.701,90.3535
TXN1967344097,U10355,ATM,2025-12-05 15:00:31.193433,11181.51,AC8820346108,AC1594462258,12,331222,Bill_Payment,Electricity Bill,Invalid txn,ATM,192.168.31.112,Bangladesh,Others,23.5,90.5
TXN2501591399,U10355,ATM,2025-12-12 12:08:12.675289,5576.58,AC2356868161,AC6892606078,12,144975,Cash_Withdrawal,ATM Cash Withdrawal,Invalid txn,ATM,192.168.121.237,Bangladesh,Sylhet,24.8949,91.8687
TXN5910943059,U10355,POS,2025-12-14 08:55:00.016727,1725.48,AC6117873124,AC7448691629,12,215553,Fund_Transfer,Transfer to {{BEN}},Invalid txn,iOS,192.168.160.148,Bangladesh,Others,23.5,90.5
TXN9406586944,U10355,MobileApp,2025-12-25 15:20:50.243177,7194.07,AC9068526515,AC8855562893,12,587972,Bill_Payment,Electricity Bill,Invalid txn,iOS,192.168.56.217,Bangladesh,Jessore,23.171,89.2024
TXN7131380615,U10356,ATM,2025-12-03 10:04:44.170911,12069.89,AC3522937761,AC2062221247,0,558225,Fund_Transfer,Transfer to {{BEN}},Successful,POS,192.168.82.79,Bangladesh,Khulna,22.8456,89.5403
TXN7163137983,U10356,ATM,2025-12-21 16:27:17.898656,13478.49,AC7437849911,AC8210093496,12,304399,Cash_Withdrawal,ATM Cash Withdrawal,Invalid txn,Web,192.168.201.46,Bangladesh,Satkhira,22.71,89.0833
TXN6033942735,U10357,ATM,2025-12-11 09:28:54.734295,2433.96,AC2002698174,AC5169530418,0,478723,Refund,Refund to {{USER}},Successful,Android,192.168.14.28,Bangladesh,Rangpur,25.7439,89.2752
TXN4184803235,U10357,ATM,2025-12-16 08:18:30.965464,14620.2,AC6272777062,AC2210335622,0,275111,Merchant_Payment,POS Purchase,Successful,Android,192.168.54.194,Bangladesh,Khulna,22.8456,89.5403
TXN9625073312,U10358,MobileApp,2025-12-28 13:46:23.614787,6329.27,AC8884835346,AC5817095074,12,324374,Bill_Payment,Electricity Bill,Invalid txn,iOS,192.168.190.242,Bangladesh,Others,23.5,90.5
TXN8134614512,U10359,MobileApp,2025-12-07 10:21:34.861872,951.77,AC8715656760,AC9817582495,0,281668,Bill_Payment,Electricity Bill,Successful,ATM,192.168.88.133,Bangladesh,Sylhet,24.8949,91.8687
TXN6094498535,U10359,MobileApp,2025-12-17 15:25:47.295473,472.32,AC6985058692,AC6500107810,12,976082,Cash_Withdrawal,ATM Cash Withdrawal,Invalid txn,POS,192.168.202.232,Bangladesh,Kustia,,
TXN1732386598,U10359,MobileApp,2025-12-26 12:03:13.112578,454.6,AC4831155234,AC6071570406,0,149246,Fund_Transfer,Transfer to {{BEN}},Successful,iOS,192.168.197.46,Bangladesh,Joypurhat,25.0963,89.0167
TXN5571599931,U10360,Internet,2025-12-02 10:00:46.831875,22770.73,AC1391783469,AC6062084962,0,142347,Bill_Payment,Electricity Bill,Successful,Web,192.168.63.199,Bangladesh,Others,23.5,90.5
TXN4078746309,U10360,Internet,2025-12-09 15:50:26.210007,1949.33,AC4907199005,AC1168072514,0,734533,Fund_Transfer,Transfer to {{BEN}},Successful,iOS,192.168.73.192,Bangladesh,Dhaka,23.8103,90.4125
TXN7237203133,U10361,MobileApp,2025-12-13 18:16:47.584706,2640.49,AC9672118116,AC3678175030,0,666968,Fund_Transfer,Transfer to {{BEN}},Successful,iOS,192.168.134.144,Bangladesh,Sylhet,24.8949,91.8687
TXN5122947662,U10361,Internet,2025-12-25 17:19:35.613163,20813.71,AC4162195270,AC9484323094,0,736267,Merchant_Payment,POS Purchase,Successful,POS,192.168.69.4,Bangladesh,Chattogram,22.3569,91.7832
TXN3830184705,U10362,Internet,2025-12-13 12:41:14.104707,6510.25,AC1066146529,AC1226146923,0,946216,Cash_Withdrawal,ATM Cash Withdrawal,Successful,Android,192.168.16.214,Bangladesh,Rajshahi,24.3636,88.6241
TXN2648756393,U10362,MobileApp,2025-12-15 17:24:45.230640,10093.56,AC8312752002,AC4115186096,0,646789,Merchant_Payment,POS Purchase,Successful,ATM,192.168.189.8,Bangladesh,Chattogram,22.3569,91.7832
TXN2390706085,U10363,ATM,2025-12-01 01:53:23.893611,12487.91,AC9780658013,AC3306874737,0,132064,Merchant_Payment,POS Purchase,Successful,ATM,192.168.174.254,Bangladesh,Gazipur,23.999,90.42
